0,0,0.78827,0,35.5,0
0.074238,0,0.71399,7.8,35.502,60.096
0.1503,0.78,0.7269,7.8,35.465,64.554
0.22412,1.56,0.68086,7.8,35.368,70.151
0.29534,2.34,0.61873,7.8,35.197,76.155
0.35999,3.12,0.56493,7.8,34.961,82.133
0.35999,3.9,0,7.8,34.646,99.502
0.4597,4.68,0.40105,7.8,34.257,95.71
0.49585,5.46,0.35092,7.8,33.803,102.07
0.53472,6.24,0.32953,6.7,33.273,94.067
0.55872,6.91,0.30058,6.7,32.664,99.265
0.57914,7.58,0.26264,6.7,32.002,104.72
0.61498,8.25,0.2422,6.7,31.274,109.73
0.63381,8.92,0.21979,-0.48577,30.481,31.182
0.66268,8.8714,0.19712,-0.50071,29.651,30.888
0.6775,8.8214,0.17685,-0.5169,28.838,30.622
0.70141,8.7697,0.15513,-0.5334,28.026,30.311
0.70713,8.7163,0.11523,-0.55185,27.223,30.312
0.72767,8.6611,0.063326,-0.57044,26.419,30.375
0.73354,8.6041,0.0088382,-0.59096,25.624,30.531
0.7414,8.545,-0.057841,-0.6123,24.837,30.825
0.74352,8.4838,-0.12399,-0.63513,24.059,31.127
0.73414,8.4203,-0.1922,-0.65975,23.296,31.506
0.70749,8.3543,-0.26037,-0.68732,22.538,31.954
0.6803,8.2855,-0.33154,-0.71693,21.779,32.425
0.65592,8.2139,-0.37928,-0.74887,21.011,28.082
0.6087,8.139,-0.41397,-0.78446,20.261,27.354
0.56562,8.0605,-0.4352,-0.82167,19.519,26.645
0.52215,7.9784,-0.45982,-0.86287,18.764,25.89
0.46618,7.8921,-0.4931,-0.90752,18.025,25.109
0.46618,7.8013,0,-0.95548,17.287,24.173
0.36503,7.7058,-0.58394,-1.0075,16.54,23.409
0.3017,7.605,-0.6115,-1.0659,15.799,22.559
0.3017,7.4984,0,-1.1296,15.074,21.877
0.17005,7.3855,-0.65764,-1.1963,14.346,20.778
0.10633,7.2658,-0.68175,-1.2702,13.622,19.823
0.045951,7.1388,-0.71477,-1.3478,12.917,18.84
-0.019692,7.004,-0.73953,-1.4351,12.208,18.567
-0.019692,6.8605,0,-1.533,11.513,16.513
-0.18098,6.7072,-0.77847,-1.6423,10.807,17.936
-0.25539,6.543,-0.79157,-1.7595,10.118,17.533
-0.25539,6.367,0,-1.8887,9.4468,15.237
-0.41309,6.1782,-0.79921,-2.027,8.7776,16.562
-0.50145,5.9755,-0.81595,-2.1868,8.1155,16.027
-0.58134,5.7568,-0.81517,-8.8,7.4786,1.8449
-0.66707,4.8768,-0.80088,-8.8,6.8853,0.18669
-0.75369,3.9968,-0.76613,-8.8,6.3736,0
-0.8311,3.1168,-0.68975,-8.8,5.9371,0
-0.89575,2.2368,-0.52785,-8.8,5.5801,0
-0.94523,1.3568,-0.296,-8.8,5.313,0
-0.98118,0.4768,-0.030323,-8.8,5.1314,0
-0.9827,0,0.22924,0.22924,5.0255,7.6444
-0.95453,0.022924,0.4693,-8.8,4.9357,0
-0.95453,0,0,-8.8,4.8819,0
-0.83978,0,0.69888,-8.8,4.834,0
-0.83978,0,0,-8.8,4.794,0
-0.67905,0,0.72904,-8.8,4.7711,0
-0.59862,0,0.7154,-8.8,4.7533,0
-0.59862,0,0,-8.8,4.7374,0
-0.45168,0,0.7232,-8.8,4.7323,0
-0.37099,0,0.71369,-8.8,4.7427,0
-0.30799,0,0.73369,-8.8,4.7461,0
-0.22817,0,0.74002,-8.8,4.7715,0
-0.15817,0,0.71785,-8.8,4.7915,0
-0.078372,0,0.69861,-8.8,4.8323,0
-0.01276,0,0.66065,-8.8,4.8713,0
0.05607,0,0.56929,-8.8,4.9147,0
0.05607,0,0,-8.8,4.9643,0
0.15214,0,0.37286,0.37286,5.0204,0
0.18353,0.037286,0.25094,0.25094,5.0379,0
0.21577,0.06238,0.12577,0.12577,5.0484,0
0.23483,0.074957,0.0033306,0.0033306,5.0553,0
0.24001,0.07529,-0.11452,-0.11452,5.0693,0
0.24001,0.063838,0,-0.25645,5.0863,0
0.19608,0.038193,-0.36019,-0.36019,5.111,0
0.19608,0.0021737,0,-0.4281,5.1286,0
0.10782,0,-0.45458,-0.45458,5.1371,0
0.055285,0,-0.47897,-0.47897,5.1421,0
0.011514,0,-0.4844,-0.4844,5.1387,0
-0.035334,0,-0.45033,-0.45033,5.1456,0.072434
-0.089983,0,-0.43085,-0.43085,5.1434,0.18446
-0.12402,0,-0.4411,-0.4411,5.1404,0.25425
-0.17703,0,-0.43665,-0.43665,5.1376,0.36291
-0.17703,0,0,-0.42711,5.1221,0
-0.26346,0,-0.44347,-0.44347,5.106,0.54009
-0.30137,0,-0.43687,-0.43687,5.0894,0.61781
-0.33673,0,-0.41227,-0.41227,5.064,0.69029
-0.37811,0,-0.39337,-0.39337,5.0307,0.77513
-0.4115,0,-0.35004,-8.8,4.9898,0
-0.43894,0,-0.27497,-8.8,4.9859,0
-0.4744,0,-0.18953,-8.8,4.9913,0
-0.4744,0,0,-8.8,4.9879,0
-0.50175,0,0.071029,-8.8,4.9972,0
-0.49183,0,0.22612,-8.8,4.9947,0
-0.46908,0,0.36562,-8.8,4.9903,0
-0.44225,0,0.48808,-8.8,4.9915,0
-0.39145,0,0.55041,-8.8,4.9926,0
-0.33571,0,0.58792,0.58792,5.0049,0.68821
-0.27885,0.058792,0.58353,-8.8,4.9719,0
-0.21379,0,0.57939,-8.8,4.9786,0
-0.14738,0,0.57353,-8.8,4.9946,0
-0.085204,0,0.59106,0.59106,5.0181,0.17467
-0.032271,0.059106,0.56181,-8.8,5.0094,0
0.019604,0,0.48263,0.48263,5.0555,0
0.060749,0.048263,0.37159,0.37159,5.0573,0
0.060749,0.085422,0,0.19218,5.0567,0.55505
0.1046,0.10464,-0.011291,-0.011291,5.0524,7.6157e-05
0.11054,0.10351,-0.20337,-0.20337,5.0538,0
