0,0,-1.6358,0,35.5,3.4372
0,0,0,7.8,35.5,59.103
0,0.78,0,7.8,35.461,63.94
0,1.56,0,7.8,35.344,68.834
0,2.34,0,7.8,35.149,73.779
0,3.12,0,7.8,34.876,78.774
0,3.9,0,7.8,34.525,83.814
0,4.68,0,7.8,34.096,88.898
0,5.46,0,7.8,33.589,94.022
0,6.24,0,6.7,33.004,86.677
0,6.91,0,6.7,32.346,91.046
0,7.58,0,6.7,31.622,95.444
0,8.25,0,-0.564,30.831,27.021
0,8.1936,0,-0.59884,30.008,26.483
0,8.1337,0,-0.63746,29.192,25.903
-2.2776,8.07,-1.5996,-0.67858,26.672,33.716
-2.4437,8.0021,-1.5829,-0.72471,25.635,33.786
-2.4437,7.9296,0,-0.77506,24.594,30.205
-2.4437,7.8521,0,-0.83041,23.56,29.93
-2.4437,7.7691,0,-0.89305,22.535,29.628
-2.4437,7.6798,0,-0.96242,21.518,29.299
-2.4437,7.5835,0,-1.0403,20.511,28.938
-2.4437,7.4795,0,-1.1265,19.513,28.544
-2.4437,7.3669,0,-1.2255,18.526,28.105
-2.4437,7.2443,0,-1.3395,17.552,27.614
-3.8808,7.1104,-1.61,-1.4685,15.95,33.398
-3.8808,6.9635,0,-1.6159,14.858,29.404
-3.8808,6.8019,0,-1.7893,13.782,28.708
-3.8808,6.623,0,-1.9957,12.722,27.908
-3.8808,6.4234,0,-2.2398,11.682,26.986
-3.8808,6.1994,0,-2.5254,10.663,25.926
-3.8808,5.9469,0,-2.8749,9.6673,24.674
-3.8808,5.6594,0,-3.2935,8.6989,23.205
-5.2258,5.3301,-1.6939,-9.3884,7.2406,16.04
-5.2258,4.3912,0,-9.4454,6.232,10.436
-5.2258,3.4467,0,-9.5184,5.3175,8.3465
-5.2258,2.4949,0,-9.5941,4.4978,6.2362
-5.936,1.5354,-2.0301,-9.7151,3.6319,9.7368
-5.936,0.56393,0,-9.7775,2.9333,3.3483
-5.936,0,0,-11,2.3322,0
-5.936,0,0,-14.926,1.7936,0
-5.936,0,0,-23.043,1.2747,0
-5.936,0,0,-48.389,0.79627,0
-5.936,0,0,-386.91,0.44462,0
-5.936,0,0,-24.382,1.7856,0
-5.936,0,0,-49.805,1.3139,0
-5.936,0,0,-337.3,0.96933,0
-5.936,0,0,-36.509,2.0622,0
-5.936,0,0,-109.25,1.6512,0
-5.936,0,0,-1396.8,1.6038,0
-5.936,0,0,-2.4439,7.9941,17.602
-5.936,0,0,-2.4641,7.4128,17.559
-5.936,0,0,-12.689,6.8315,0
-5.936,0,0,-15.919,6.3013,0
-5.936,0,0,-21.518,5.7873,0
-5.936,0,0,-33.086,5.3013,0
-5.936,0,0,-67.911,4.8732,0
-5.936,0,0,-530.08,4.6191,0
-5.936,0,0,-36.135,6.676,0
-5.936,0,0,-77.61,6.263,0
-5.936,0,0,-797.91,6.0575,0
-5.936,0,0,-22.452,9.4535,0
-5.936,0,0,-33.963,8.9721,0
-5.936,0,0,-68.2,8.5483,0
-11.478,0,-0.52701,-394.84,0.16706,0
-11.478,0,0,-66.999,0.99346,0
-11.478,0,0,-368.6,0.18065,0
-11.478,0,0,-77.687,0.87585,0
-11.478,0,0,-774.21,0.11649,0
-11.478,0,0,-24.84,2.8397,0
-11.478,0,0,-39.719,1.8161,0
-11.478,0,0,-89.054,0.86692,0
-11.478,0,0,-1544.1,0.16439,0
-11.478,0,0,-0.14088,6.7371,33.802
-11.478,0,0,-0.062536,5.59,33.967
-11.478,0,0,-16.465,4.4425,0
-11.478,0,0,-22.048,3.377,0
-11.478,0,0,-33.299,2.3395,0
-11.478,0,0,-65.158,1.3582,0
-11.478,0,0,-330.34,0.53615,0
-11.478,0,0,-97.997,1.04,0
-11.539,0,1.276,-5505.2,0.01209,0
-11.539,0,0,7.8,26.384,50.613
-11.539,0.78,0,7.8,25.191,52.212
-11.539,1.56,0,7.8,23.92,53.811
-11.539,2.34,0,-0.29818,22.571,38.394
-11.539,2.3102,0,-0.32037,21.185,38.286
-10.64,2.2781,1.4513,-0.34514,20.085,33.276
-10.64,2.2436,0,-0.37318,18.795,36.196
-10.64,2.2063,0,-0.40546,17.508,36.052
-10.64,2.1658,0,-0.44223,16.226,35.892
-10.64,2.1215,0,-0.48522,14.947,35.711
-10.64,2.073,0,-0.53558,13.673,35.505
-10.64,2.0195,0,-0.59498,12.405,35.271
-10.64,1.96,0,-0.66561,11.142,35
-10.64,1.8934,0,-0.7504,9.8851,34.686
-10.64,1.8184,0,-0.85419,8.6355,34.314
-10.64,1.7329,0,-0.98069,7.3939,33.873
-10.64,1.6349,0,-1.1392,6.1614,33.339
-10.64,1.521,0,-1.3408,4.9396,32.682
-10.64,1.3869,0,-8.8,3.7302,16.733
-10.64,0.50687,0,-8.8,2.5715,14.929
-10.64,0,0,-9.6467,1.5008,12.111
-8.2231,0,1.609,-12.938,2.3242,0
-8.2231,0,0,-19.223,1.5666,0
-8.2231,0,0,-34.45,0.84042,0
-8.2231,0,0,-111.83,0.19036,0
-7.6395,0,1.3513,-557.52,0.052214,0
-7.6395,0,0,-12.068,2.0759,0.87161
-7.6395,0,0,-18.063,1.3723,0
-7.6395,0,0,-33.046,0.69863,0
-7.0918,0,1.419,-116.33,0.21356,0
-7.0918,0,0,-254.96,0.086043,0
-7.0918,0,0,-32.575,0.65168,0
-7.0918,0,0,-127.05,0.10538,0
-7.0918,0,0,-148.9,0.031445,0
-7.0918,0,0,-85.869,0.066793,0
-7.0918,0,0,-618.27,-0.21304,0
-7.0918,0,0,-8.8,2.1691,6.6156
-7.0918,0,0,-8.8,1.504,6.6156
-7.0918,0,0,-10.844,0.83878,2.3197
-7.0918,0,0,-17.31,0.18383,0
-7.0918,0,0,-38.381,-0.4388,0
-5.4025,0,1.5644,-405.9,0.035815,0
-5.4025,0,0,-8.8,1.5251,3.1525
-5.093,0,1.5205,-10.737,1.0581,0
-5.093,0,0,-18.376,0.60245,0
-4.7773,0,1.5284,-50.565,0.21906,0
-4.7773,0,0,-4992,-0.0058508,0
-4.7773,0,0,7.8,24.476,36.752
-4.7773,0.78,0,7.8,23.96,38.351
-4.7773,1.56,0,7.8,23.365,39.95
-4.7773,2.34,0,-0.13926,22.692,24.866
-4.7773,2.3261,0,-0.14038,21.981,24.835
-4.7773,2.312,0,-0.14109,21.272,24.805
-4.7773,2.2979,0,-0.14158,20.563,24.775
-4.7773,2.2838,0,-0.14192,19.857,24.745
-4.7773,2.2696,0,-0.14187,19.151,24.716
-4.7773,2.2554,0,-0.14139,18.447,24.688
-4.7773,2.2413,0,-0.1402,17.745,24.662
-4.7773,2.2272,0,-0.13861,17.043,24.636
-4.7773,2.2134,0,-0.13711,16.344,24.611
-4.7773,2.1997,0,-0.13488,15.645,24.588
-4.7773,2.1862,0,-0.13256,14.948,24.565
-1.6299,2.1729,1.9182,-0.12945,16.814,14.062
-1.4298,2.16,1.9443,-0.12596,16.443,13.578
-1.4298,2.1474,0,-0.12245,16.084,17.644
-1.4298,2.1351,0,-0.1185,15.727,17.628
-1.4298,2.1233,0,-0.11429,15.371,17.612
-1.4298,2.1118,0,-0.10928,15.017,17.599
-0.5027,2.1009,1.7325,-0.10438,14.895,12.046
-0.5027,2.0905,0,-0.099621,14.635,15.675
-0.5027,2.0805,0,-0.093981,14.376,15.667
-0.00015889,2.0711,1.5687,-0.088572,14.19,11.332
-0.00015889,2.0623,0,-0.083223,13.983,14.622
-0.00015889,2.0539,0,-0.077337,13.778,14.617
-0.00015889,2.0462,0,-0.071295,13.573,14.614
-0.00015889,2.0391,0,-0.065113,13.368,14.612
-0.00015889,2.0326,0,-0.058984,13.165,14.612
-0.00015889,2.0267,0,-0.052815,12.962,14.612
1.0279,2.0214,1.4132,-0.046947,13.146,0.7737
1.0279,2.0167,0,-0.040558,13.047,2.3914
1.0279,2.0126,0,-0.033592,12.948,2.4075
1.0279,2.0093,0,-0.026927,12.85,2.4245
1.0279,2.0066,0,-0.019838,12.752,2.4455
1.0279,2.0046,0,-0.013124,12.654,2.4671
1.0279,2.0033,0,-0.0067427,12.556,2.4895
1.0279,2.0026,0,-0.00015096,12.459,2.5149
1.0279,2.0026,0,0.82576,12.361,7.0774
1.0279,2.0852,0,1.1154,12.26,9.4937
1.0279,2.1967,0,1.1565,12.149,10.326
1.0279,2.3124,0,1.1804,12.026,11.064
2.6661,2.4304,1.0997,1.1192,12.891,0
2.6661,2.5423,0,1.0475,12.909,3.9775
2.6661,2.6471,0,1.0159,12.916,4.1993
2.6661,2.7487,0,1.021,12.913,4.6309
2.6661,2.8508,0,1.0534,12.9,5.2433
2.6661,2.9561,0,1.0857,12.876,5.8868
2.6661,3.0647,0,1.1409,12.842,6.716
2.6661,3.1788,0,1.166,12.796,7.3872
2.6661,3.2954,0,1.1172,12.739,7.5632
2.6661,3.4071,0,1.0694,12.671,7.7242
2.6661,3.514,0,1.0149,12.591,7.8175
2.6661,3.6155,0,0.94931,12.501,7.8096
2.6661,3.7104,0,0.87879,12.402,7.7393
2.6661,3.7983,0,0.81185,12.293,7.6641
2.6661,3.8795,0,0.78683,12.175,7.8473
2.6661,3.9582,0,0.76519,12.05,8.0433
4.3862,4.0347,0.78091,0.74155,13.413,0
4.4604,4.1089,0.74729,0.72101,13.446,0
4.4604,4.181,0,0.71414,13.477,1.6769
4.4604,4.2524,0,0.6971,13.502,1.8317
4.4604,4.3221,0,0.65638,13.519,1.8723
4.4604,4.3877,0,0.61199,13.529,1.883
4.4604,4.4489,0,0.58625,13.534,1.9645
4.4604,4.5076,0,0.58584,13.532,2.1546
4.4604,4.5661,0,0.56558,13.524,2.2536
4.4604,4.6227,0,0.54827,13.511,2.36
4.4604,4.6775,0,0.5239,13.492,2.4274
5.0428,4.7299,0.44867,0.51855,13.78,0
5.0428,4.7818,0,0.51386,13.809,0.89234
5.0428,4.8332,0,0.4856,13.832,0.93279
5.0428,4.8817,0,0.47423,13.851,1.0299
5.0428,4.9291,0,0.469,13.865,1.1484
5.0428,4.976,0,0.48741,13.874,1.3625
5.0428,5.0248,0,0.48627,13.878,1.5062
5.4091,5.0734,0.56525,0.50162,13.994,0
5.4091,5.1236,0,0.51619,14.025,0.83072
5.4091,5.1752,0,0.48496,14.051,0.86077
5.4091,5.2237,0,0.44248,14.072,0.84019
5.4091,5.2679,0,0.35903,14.089,0.66488
5.4091,5.3038,0,0.24929,14.101,0.40283
5.4091,5.3288,0,0.10083,14.11,0.056715
5.4091,5.3388,0,-0.0051556,14.118,0
5.1807,5.3383,-1.3433,-0.018784,14.171,9.3741
5.1807,5.3365,0,-0.034854,14.156,0.25032
5.1807,5.333,0,-0.051916,14.14,0.20435
5.1807,5.3278,0,-0.068587,14.125,0.15745
5.1807,5.3209,0,-0.084667,14.111,0.11024
5.1807,5.3124,0,-0.1016,14.097,0.060167
5.1807,5.3023,0,-0.11885,14.085,0.0085998
5.1807,5.2904,0,-0.13585,14.073,0
5.1807,5.2768,0,-0.15291,14.063,0
5.1807,5.2615,0,-0.17045,14.054,0
5.1807,5.2445,0,-0.19067,14.047,0
5.1807,5.2254,0,-0.21014,14.041,0
3.4784,5.2044,-1.435,-0.23067,13.001,17.907
3.4784,5.1813,0,-0.25041,12.829,3.72
3.1974,5.1563,-1.4619,-0.2721,12.623,19.372
3.1974,5.1291,0,-0.29577,12.429,4.2644
3.1974,5.0995,0,-0.32034,12.237,4.0498
3.1974,5.0675,0,-0.34458,12.049,3.8341
3.1974,5.033,0,-0.3675,11.863,3.6221
3.1974,4.9963,0,-0.39049,11.682,3.4086
3.1974,4.9572,0,-0.41029,11.504,3.2074
3.1974,4.9162,0,-0.4276,11.33,3.016
3.1974,4.8734,0,-0.44474,11.16,2.8258
2.2028,4.829,-0.60222,-0.46178,10.483,10.42
2.2028,4.7828,0,-0.47862,10.222,5.5981
2.2028,4.7349,0,-0.49514,9.9667,5.3429
2.2028,4.6854,0,-0.51388,9.716,5.0762
2.2028,4.634,0,-0.53045,9.4703,4.8197
2.2028,4.581,0,-0.54602,9.2298,4.5683
2.2028,4.5264,0,-0.56494,8.9947,4.3027
2.2028,4.4699,0,-0.57789,8.7652,4.0647
2.2028,4.4121,0,-0.59226,8.5414,3.8227
2.2028,4.3529,0,-0.60539,8.3234,3.5882
2.2028,4.2923,0,-0.61215,8.1114,3.3815
2.2028,4.2311,0,-0.61725,7.9055,3.1844
2.2028,4.1694,0,-0.62251,7.7058,2.9901
2.2028,4.1071,0,-0.62233,7.5122,2.8185
2.2028,4.0449,0,-8.8,7.3249,0
2.2028,3.1649,0,-0.29553,7.1847,1.4247
2.2028,3.1353,0,-0.29552,7.09,1.3526
1.8753,3.1058,0.056062,-8.8,6.5291,0
1.8753,2.2258,0,-0.059775,6.45,0.62332
1.8753,2.2198,0,-0.056722,6.4153,0.61755
1.8753,2.2141,0,-0.055665,6.3811,0.60723
1.8753,2.2086,0,-0.054669,6.3475,0.597
1.8753,2.2031,0,-0.053437,6.3145,0.58763
1.8753,2.1978,0,-0.051865,6.2819,0.57945
1.8753,2.1926,0,-0.049575,6.25,0.5735
1.8753,2.1876,0,-0.046281,6.2185,0.57071
1.8753,2.183,0,-0.043944,6.1875,0.56618
1.8753,2.1786,0,-0.044518,6.1569,0.55457
1.9088,2.1741,-0.2323,-0.047159,6.178,1.1877
1.884,2.1694,-0.30726,-0.050909,6.156,1.5311
1.8489,2.1643,-0.28301,-0.056545,6.1276,1.4967
1.8489,2.1587,0,-0.062515,6.0963,0.52315
1.8489,2.1524,0,-8.8,6.0657,0
1.8489,1.2724,0,3.3934,6.0793,20.662
1.8489,1.6118,0,0.54844,6.12,1.0984
1.8489,1.6666,0,0.168,6.1409,0
1.8489,1.6834,0,-4.8458e-05,6.1583,0
1.8489,1.6834,0,-0.0017786,6.1749,0
1.8489,1.6832,0,-0.0062926,6.1914,0
1.8489,1.6826,0,-0.0083821,6.208,0
