7.5997,7.5997,1.9451,0,35.5,3.1118
7.7885,7.5997,1.9519,6.7,35.505,29.655
7.9924,8.2697,1.9179,6.7,35.491,32.654
8.1777,8.9397,1.8977,6.7,35.445,35.645
8.3617,9.6097,1.8599,6.7,35.344,38.93
8.5562,10.28,1.8313,6.7,35.204,42.092
8.7451,10.95,1.7354,6.7,35.003,46.291
8.9138,11.62,1.6212,-0.16997,34.755,2.153
9.0794,11.603,1.526,-0.16028,34.488,1.9824
9.2236,11.587,1.4674,-0.15163,34.246,1.8186
9.3744,11.571,1.3924,-0.14227,34.027,1.6572
9.519,11.557,1.3478,-0.13312,33.824,1.4907
9.654,11.544,1.2808,-0.12454,33.617,1.3474
9.7827,11.531,1.2235,-0.11613,33.437,1.2087
9.9126,11.52,1.1809,-0.10754,33.262,1.0659
10.04,11.509,1.1861,-0.098923,33.116,0.92434
10.166,11.499,1.152,-0.090271,32.979,0.79597
10.279,11.49,1.0823,-0.082516,32.848,0.68002
10.379,11.482,0.97237,-0.075522,32.736,0.57935
10.481,11.474,0.84599,-0.068316,32.624,0.49345
10.56,11.468,0.70904,-0.062715,32.526,0.46668
10.622,11.461,0.68149,-0.058259,32.431,0.39816
10.695,11.455,0.78078,-0.052986,32.348,0.25805
10.776,11.45,0.91382,-0.047079,32.271,0.19297
10.873,11.445,1.0571,-0.040113,32.2,0.24179
10.982,11.441,1.1782,-0.032288,32.146,0.37967
11.095,11.438,1.2294,-0.024125,32.106,0.47559
11.21,11.436,1.2208,-0.015938,32.085,0.47741
11.328,11.434,1.2187,-0.0074651,32.078,0.50671
11.446,11.433,1.1726,0.010141,32.076,0.4072
11.556,11.434,1.1547,0.097947,32.08,0.14372
11.665,11.444,1.2174,0.17768,32.097,0.086289
11.784,11.462,1.2933,0.25853,32.134,0.058379
11.917,11.488,1.3281,0.34324,32.163,0
12.057,11.522,1.3362,0.42622,32.205,0
12.192,11.565,1.2924,0.49801,32.263,0
12.316,11.615,1.2067,0.55425,32.336,0
12.433,11.67,1.0812,0.59853,32.4,0
12.532,11.73,0.98794,0.62567,32.48,0
12.627,11.793,0.94563,0.64641,32.567,0
12.722,11.857,0.90022,0.66539,32.644,0
12.802,11.924,0.8763,0.67115,32.733,0
12.895,11.991,0.92382,0.68616,32.819,0
12.996,12.059,0.95608,0.70518,32.902,0
13.088,12.13,0.98819,0.71625,32.988,0
13.186,12.202,1.046,0.7305,33.076,0
13.284,12.275,1.135,0.74316,33.167,0
13.39,12.349,1.2032,0.76123,33.265,0
13.508,12.425,1.2789,0.78574,33.371,0
13.63,12.504,1.3558,0.81143,33.48,0
13.763,12.585,1.4373,0.84205,33.587,0
13.913,12.669,1.4636,0.88214,33.712,0
14.068,12.757,1.4752,0.9211,33.831,0
14.207,12.849,1.5025,0.94663,33.974,0
14.349,12.944,1.5295,0.9715,34.119,0
14.508,13.041,1.531,1.0052,34.271,0
14.652,13.142,1.5255,1.0258,34.412,0
14.81,13.244,1.5404,1.0534,34.557,0
14.972,13.35,1.5446,1.0819,34.726,0
15.124,13.458,1.5399,1.1011,34.897,0
15.277,13.568,1.566,1.1194,35.069,0
