4.7222,4.7222,-0.25876,0,35.5,0.71988
4.6889,4.7222,-0.27173,7.8,35.493,80.231
4.6638,5.5022,-0.35292,7.8,35.444,87.836
4.6187,6.2822,-0.39842,6.7,35.32,80.824
4.5848,6.9522,-0.44332,6.7,35.125,86.916
4.5498,7.6222,-0.48898,6.7,34.862,93.097
4.4943,8.2922,-0.51177,6.7,34.514,98.948
4.4382,8.9622,-0.56361,6.7,34.103,105.54
4.3877,9.6322,-0.64401,6.7,33.621,112.85
4.3263,10.302,-0.76912,-0.35802,33.057,32.837
4.2565,10.266,-0.92309,-0.36953,32.467,35.52
4.1612,10.229,-1.081,-0.38352,31.855,38.589
4.0628,10.191,-1.2095,-0.39825,31.245,41.281
3.9396,10.151,-1.2894,-0.41532,30.632,43.252
3.8017,10.11,-1.3243,-0.43425,30.015,44.412
3.6663,10.066,-1.3347,-0.45418,29.384,45.033
3.5324,10.021,-1.3252,-0.47521,28.743,45.198
3.3916,9.9734,-1.3244,-0.49832,28.082,45.556
3.2596,9.9236,-1.3387,-0.52203,27.418,46.141
3.1246,9.8714,-1.3437,-0.54766,26.741,46.515
2.9865,9.8166,-1.3391,-0.57478,26.068,46.673
2.858,9.7591,-1.3159,-0.60303,25.382,46.339
2.7196,9.6988,-1.2956,-0.63418,24.687,46.081
2.5883,9.6354,-1.2736,-0.66637,23.995,29.862
2.4677,9.5688,-1.2681,-0.70056,23.28,29.514
2.3478,9.4987,-1.2719,-0.73627,22.576,29.122
2.2286,9.4251,-1.273,-0.77495,21.86,28.698
2.1105,9.3476,-1.2632,-0.81705,21.128,28.247
1.9924,9.2659,-1.2661,-0.86166,20.402,27.743
1.8703,9.1797,-1.2542,-0.9108,19.667,27.218
1.7469,9.0886,-1.2349,-0.96321,18.938,26.661
1.6329,8.9923,-1.2216,-1.0187,18.204,26.035
1.5017,8.8904,-1.1359,-1.0825,17.458,25.437
1.3788,8.7822,-1.0135,-1.1496,16.719,24.809
1.2719,8.6672,-0.87851,-1.2189,15.987,24.118
1.176,8.5453,-0.72128,-1.2922,15.256,23.377
1.1098,8.4161,-0.5609,-1.3686,14.513,22.532
1.0557,8.2792,-0.44961,-1.4457,13.793,24.506
1.0055,8.1347,-0.36574,-1.5287,13.077,22.157
0.96089,7.9818,-0.30024,-1.6185,12.361,20.013
0.93163,7.82,-0.25419,-1.7098,11.662,18.054
0.89775,7.649,-0.2179,-1.8051,10.988,16.239
0.88246,7.4685,-0.20329,-1.9022,10.323,14.573
0.85705,7.2782,-0.18858,-2.0075,9.6745,12.942
0.83869,7.0775,-0.17528,-2.115,9.0439,11.341
0.82178,6.866,-0.17114,-5.2,8.4297,1.9736
0.79573,6.346,-0.1733,-5.2,7.856,0.94641
0.78649,5.826,-0.17037,-8.8,7.3331,0
0.76886,4.946,-0.16842,-8.8,6.8704,0
0.75619,4.066,-0.17123,-8.8,6.5041,0
0.73876,3.186,-0.17816,-8.8,6.2229,0
0.71814,2.306,-0.18104,-8.8,6.0284,0
0.69198,1.426,-0.1801,-0.088856,5.9156,2.1914
0.67751,1.4171,-0.18097,-0.090668,5.8466,2.2048
0.66286,1.408,-0.17398,-0.09283,5.7658,2.1823
0.65397,1.3988,-0.16287,-8.8,5.6983,0
0.63683,0.51876,-0.16215,-0.16215,5.6765,0
0.62754,0.50255,-0.18285,-0.18285,5.679,0
0.60938,0.48426,-0.21761,-0.21761,5.6908,0
0.589,0.4625,-0.26577,-0.26577,5.7125,0
0.55436,0.43592,-0.31371,-0.31371,5.7243,0
0.51533,0.40455,-0.35727,-0.35727,5.7453,0
0.47735,0.36883,-0.38794,-0.38794,5.7529,0
0.44204,0.33003,-0.40271,-0.40271,5.7736,0
0.4021,0.28976,-0.38051,-0.38051,5.7926,0
0.35733,0.25171,-0.30655,-0.30655,5.8108,0
0.33145,0.22106,-0.20247,-0.20247,5.8194,0
0.30559,0.20081,-0.087291,-0.087291,5.8387,0
0.30619,0.19208,0.029948,0.029948,5.851,0
0.30507,0.19507,0.12134,0.12134,5.8606,0
0.31987,0.20721,0.16614,0.16614,5.869,0
0.34129,0.22382,0.18537,0.18537,5.8726,0
0.35039,0.24236,0.18998,0.18998,5.8925,0
0.36083,0.26136,0.19382,0.19382,5.8996,0
0.37924,0.28074,0.19741,0.19741,5.9096,0
0.39544,0.30048,0.19483,0.19483,5.9174,0
0.41143,0.31996,0.18838,0.18838,5.9247,0
0.42207,0.3388,0.19045,0.19045,5.9403,0
0.44118,0.35785,0.18636,0.18636,5.9447,0
